"Today, Nintendo is part of a crowded video game market and competes with Sony, Microsoft, Apple and Google. But the company has been around for 130 years, so how has it been able to stay relevant for so long? https://t.co/gE3QGmdGyg https://t.co/wlrM7heS0l",1256766426347646976,
"RT @OptionsAction: If he could go back in time, here's how Tony Zhang of @OptionsPlay would adjust his Microsoft trade from a few weeks ago…",1256360752715358208,
"RT @SquawkCNBC: “The fact of the matter is, just like we didn’t like Microsoft dominating everything or Google dominating search. You can g…",1256179997867474945,
"New Xbox on schedule but game production may be slowed by coronavirus, Microsoft exec says https://t.co/YRhiLfodII",1255918492102033409,
Microsoft will narrow its focus to software developers at this year's virtual Build conference https://t.co/2Jf3dPDVe7,1255904906520727553,
Zoom's choice of Oracle cloud looks smart after Microsoft and Google's aggressive moves in video https://t.co/JSK1wYdf4B,1255824476610220033,
"RT @CNBCFastMoney: Here's why @petenajarian ""loves"" what Microsoft just reported $MSFT https://t.co/zQY3zFkIPV",1255641702943129601,
Microsoft’s stock rises after company reports 15% sales jump. https://t.co/cPUJLKLwoj,1255589987652960257,
RT @CNBCnow: EARNINGS: Microsoft Q3 EPS $1.40 vs. $1.26 Est.; Q3 Revs. $35.02B vs. $33.66B Est. • $MSFT https://t.co/jJdV8gJIRi,1255589437523865601,
Microsoft set to report earnings after the bell https://t.co/avv6YbzacN,1255580646652751872,
"Zoom taps Oracle for cloud deal, bypassing major industry leaders Amazon Web Services, Alphabet’s Google Cloud Platform and Microsoft’s Azure Cloud. https://t.co/UzYgCIF0nU",1255161060455317508,
"Zoom taps Oracle for cloud deal, passing over Amazon, Microsoft https://t.co/TS8iDEVKdY",1255132570531950592,
Microsoft technology chief explains how A.I. could someday help rural people get through a pandemic https://t.co/lX9QhxFs76,1254399286529458177,
"Here’s the breakdown of Big Tech's Q1 lobbying spend: 
-Facebook: $5.3 million, up 19% from last quarter
-Amazon: $4.3 million, up 3%
-Microsoft: $2.4 million, up 0.2%
-Apple: $2.2 million, up 18%
-Google: $1.8 million, down 34% https://t.co/qXh6Aoy8Gw",1254275312466169857,
"Today, Nintendo is part of a crowded video game market and competes with Sony, Microsoft, Apple and Google. But the company has been around for 130 years, so how has it been able to stay relevant for so long? https://t.co/gE3QGlW59G https://t.co/rxFnhFMqkM",1254077711108079619,
"RT @CNBCFastMoney: The $5.1 trillion countdown is on as tech titans Alphabet, Facebook, Microsoft, Amazon and Apple prepare to report earni…",1253822775090913284,
RT @OptionsAction: Tech heavyweight Microsoft gearing up to report earnings next week. Find out why Tony Zhang of @OptionsPlay would take t…,1253822275708751873,
"Here’s the breakdown of Big Tech's Q1 lobbying spend: 
-Facebook: $5.3 million, up 19% from last quarter
-Amazon: $4.3 million, up 3%
-Microsoft: $2.4 million, up 0.2%
-Apple: $2.2 million, up 18%
-Google: $1.8 million, down 34% https://t.co/RMuzHV4VGn",1252972425156923392,
"RT @CNBCFastMoney: A MAGA meltdown hitting Wall Street today, with Microsoft, Apple, Alphabet and Amazon all leading the broad market lower…",1252739697190883329,
Microsoft hires former GE exec to work with health companies in the midst of coronavirus pandemic https://t.co/nEWft0QPeY,1252628746630238208,
"Today, Nintendo is part of a crowded video game market and competes with Sony, Microsoft, Apple and Google. But the company has been around for 130 years, so how has it been able to stay relevant for so long? https://t.co/gE3QGmdGyg https://t.co/ffbj36mQM9",1252479176206147585,
For subscribers: Analysts say buy these top stocks like Netflix and Microsoft into earnings https://t.co/pNbpUiyu7F Check out @CNBCPro for a free trial.,1252397408807383041,
"China's Alibaba to invest $28.2 billion in cloud infrastructure as it battles Amazon, Microsoft https://t.co/Ha2gTPNon7",1252106870296371200,
Microsoft launches 'plasmabot' to encourage people who recovered from Covid-19 to donate plasma https://t.co/MXENMYgLl3,1251639996752318470,
Your weekend brief: Analysts say buy these top stocks like Netflix and Microsoft into earnings https://t.co/bSSDJE9EHE,1251507515935854597,
New for subscribers:  Analysts say buy these top stocks like Netflix and Microsoft into earnings https://t.co/KEe3M7lc7P Check out @CNBCPro for a free trial.,1251500119549267968,
"Today, Nintendo is part of a crowded video game market and competes with Sony, Microsoft, Apple and Google. But the company has been around for 130 years, so how has it been able to stay relevant for so long? https://t.co/gE3QGlW59G https://t.co/d3UBN0kCBL",1251355270506147845,
"Benzinga's Bulls And Bears Of The Week: Ford, Gilead, Microsoft, Intel And More $F $GILD $MSFT $INTC $AMZN $CAT $TSLA $HL https://t.co/gvkNmM8zRl",1256923964846125057,
How Amazon Web Services Stacked Up Against Microsoft's Azure Last Quarter $AMZN $MSFT https://t.co/RxpIGyKMWW,1256591775277318147,
Microsoft Analysts On Redmond's Q3 Beat: 'A Core Growth Holding' $MSFT https://t.co/T0F6bfolok,1255897201043058688,
"Microsoft Reports Q3 Earnings Beat, Says Coronavirus Had 'Minimal Net Impact' On Revenue $MSFT https://t.co/gEKnOqSOhU",1255592692190511104,
"Bulls And Bears Of The Week: Caterpillar, Facebook, Microsoft And More https://t.co/yXVPmRDswK $CAT $FB $MSFT",1251919441060859910,
"Bulls And Bears Of The Week: Amazon, Boeing, Microsoft, Twitter And More $AAL $AMZN $BA $MSFT $TWTR $LVS $TSLA https://t.co/oCSK5crdbp",1246520412772528128,
"Option Traders Make Massive Multimillion Dollar Bets On Nvidia, Microsoft $MSFT $NVDA https://t.co/lKQ08lUmce",1245063884421152768,
"Microsoft, Facebook, Twitter Partner With WHO To Launch Coronavirus Hackathon $FB #BuildforCOVID19 https://t.co/CtohxYPQDr",1242804678854725632,
"Bill Gates To Depart Microsoft, Berkshire Hathaway Boards $BRK.A $MSFT https://t.co/pf6FnZLult",1238579477954912258,
"Microsoft Reports Q2 Earnings Beat
$MSFT
Shares are up slightly in after-hours trading.
https://t.co/aUlPQZYXCl",1222632135787470855,
"Bulls And Bears Of The Week: IBM, Microsoft, Tesla And More $BYND $IBM $MSFT $TSLA https://t.co/3nglVAatws",1219030530336927744,
"Microsoft CEO Criticizes India's Exclusionary Citizenship Law, Compares To US Experience
$MSFT $AMZN $INFY
https://t.co/GrD0QKinz4",1216984328867139584,
Here's How Much Investing $100 In Microsoft Stock Back In 2010 Would Be Worth Today $MSFT https://t.co/uEiqkX3a9Y,1212074691059421185,
Can Google Ever Catch Amazon And Microsoft In The Cloud? $AMZN $MSFT $GOOG $GOOGL https://t.co/1lIuhsTsi5,1210932657808400385,
Can Google Ever Catch Amazon And Microsoft In The Cloud? $GOOG $AMZN $MSFT https://t.co/1lIuhsTsi5,1209175588415688709,
"Benzinga's Bulls And Bears Of The Week: Apple, Microsoft, Netflix, Peloton And More $AAPL $ACB $FDX $MSFT $NFLX $PTON $TSLA $T https://t.co/MAhxBHywH0",1208553992374116352,
Can Google Ever Catch Amazon And Microsoft In The Cloud? $GOOG $GOOGL $AMZN $MSFT https://t.co/wcz1lz3kqY,1208508693748207617,
Why The Dow Jones Industrial Average Owes Apple And Microsoft A Big Thanks $AAPL $MSFT https://t.co/GcKVQNIyiu,1202018427914743808,
"'Fast Money Halftime Report' Traders Advise Viewers On Microsoft, Apple And More
$AAPL $MSFT $PG $WORK $HD $AMZN
https://t.co/KqUChgXw8q",1196547125770719232,
Microsoft Option Trader Bets $1M On 10% More Upside $AMZN $MSFT https://t.co/JS9fLH9bim,1196096909473017856,
"JEDI Mind Tricks: Esper Says Cloud Computing Contract Fair As Politics Cloud Efforts To Evaluate Amazon, Microsoft $AMZN $MSFT https://t.co/JxC4aYBP7F",1195858636360294400,
"Bulls And Bears Of The Week: Apple, Disney, Microsoft, Uber And More $AAPL $CRM $CSCO $MSFT $UBER $FCX $DIS $NIO https://t.co/pCz9RAsxV9",1195719777131601921,
"JEDI Mind Tricks: Esper Says Cloud Computing Contract Fair As Politics Cloud Efforts To Evaluate Amazon, Microsoft $AMZN $MSFT https://t.co/oN31YIvZB4",1195477830223581185,
"Microsoft Option Trader Bets $1M On 10% More Upside
$MSFT $AMZN
https://t.co/UNEJxMSOML",1195430772666228743,
"#ICYMI: Return Of The JEDI: Amazon Will Protest Microsoft's $10B Pentagon Contract
$AMZN $MSFT
https://t.co/yZqPFRFoxF",1195387050717057024,
Return Of The JEDI: Amazon Will Protest Microsoft's $10B Pentagon Contract $AMZN $MSFT https://t.co/CwLUS8cwXu,1195126264534896641,
"Microsoft Pilots 4-Day Week, Raises Productivity 40% $MSFT https://t.co/VywyDoBSjh",1191886666958614533,
"RT @OpenOutcrier: $ZM $MSFT  School districts ban Zoom, urge switch to Microsoft Teams, Washington Post says

https://t.co/10ZMy93rZq",1247143627387572224,
"RT @JonErlichman: First logos of Apple, Microsoft, Google &amp; Netflix: https://t.co/TcuSwkEDI1",1231700332574576640,
"Internally, real estate marched higher, and energy &amp; consumer discretionary were not far off. 

The biggest loser of the day was tech as strong big cap stocks like Microsoft and Apple gave it up.

Small caps and energy leading and tech lagging - maybe just a countertrend day.",1227366462043672576,
"Here's a list of every stock that hit all-time highs today. Including Microsoft $MSFT, Visa $V, and Disney $DIS.

https://t.co/b6os1AWotR",1149419533297508352,
"The three BEST performing Dow stocks since Trump was elected:

$BA Boeing +156%
$MSFT Microsoft +121%
$V Visa +109%

Here's the entire list. https://t.co/rIrzSYpDRo",1145328347108532224,
"Microsoft $MSFT just hit all-time highs. It's been on a tear. Here's its performance (not including dividends):

3-months +16%
6-months +21%
YTD +30%
3-years +157%
5-years +226%
10-years +467%

https://t.co/P1bQX8LrYS https://t.co/vxAt0GsKZT",1139176985568190464,
"The biggest companies in the US by market cap

Microsoft $MSFT $1 trillion
Apple $AAPL $975 billion
Amazon $AMZN $940 billion
Alphabet $GOOGL $880 billion
Facebook $FB $550 billion

https://t.co/MpfXQA0JvC",1121425301966413824,
"Microsoft: ""we do not expect to meet our More Personal Computing segment guidance as Windows OEM and Surface are more negatively impacted than previously anticipated."" $MSFT",1232775165446164480,
"Every single Dow stock is down over the last week, with Apple $AAPL, Intel $INTC, and Microsoft $MSFT (three prior leaders) down the most at -7.5%+.  https://t.co/e8LECQTizl https://t.co/2vTkLO0Cpp",1232301528448425985,
Apple and Microsoft contributed the most to the market's big year and no other stocks were close https://t.co/ys2DolldpQ,1212014372379414533,
Am I Diversified?  https://t.co/ozRnB2Pqa5  This chart shows the weighting of the two largest stocks in each sector ETF.  Apple $AAPL and Microsoft $MSFT now make up 39% of the Tech ETF $XLK. https://t.co/3nuEv0PwaV,1212005363459018752,
Four of the five FAANGs + Microsoft $MSFT have accounted for 25% of the S&amp;P 500's 26% gain in 2019.  FAANG still a major contributor even though the trade has seemingly faded some in 2019.  $FB $AAPL $AMZN $GOOGL  https://t.co/xKjaelm2df https://t.co/fY3f6UWrBO,1201515708078800896,
Apple and Microsoft could overtake the Russell 2000 in terms of market cap today.  Stay tuned! https://t.co/miAis5w8I1,1195428909858377729,
"RT @bespokeinvest: Microsoft $MSFT is now the most extended stock relative to its normal trading range of any Dow 30 member.  Intel $INTC,…",1189160904182644736,
"Microsoft $MSFT is now the most extended stock relative to its normal trading range of any Dow 30 member.  Intel $INTC, Apple $AAPL, Caterpillar $CAT are the next three.  From our Trend Analyzer: https://t.co/e8LECQTizl https://t.co/PY3xMxYTuC",1188943906156756992,
"Alphabet $GOOG now just a few bucks from a new all-time high.  Also moves ahead of Amazon $AMZN in terms of market cap, back in the #3 spot behind just Apple $AAPL and Microsoft $MSFT. https://t.co/fhZfjYUGS8",1188817122677444613,
Just one QUALCOMM now separates the market cap of the Russell 2000 and Apple and Microsoft.  https://t.co/GJR4vUeIOd https://t.co/7MGcuCqxiS,1187417604006338560,
The combined market cap of Apple and Microsoft is just one PayPal ($114 bln) from overtaking the total market cap of the Russell 2000.  https://t.co/GJR4vUeIOd https://t.co/IG5vsakDMT,1187043468331409412,
Apple + Microsoft = Russell 2000,1186369722629197829,
"Apple $AAPL is back on top, overtaking Microsoft $MSFT as the world's largest company by market cap.  $1.072 trillion vs. $1.068 trillion.  https://t.co/H4p1RcpfIn https://t.co/N0wB01DmAw",1183749512604594178,
"Microsoft $MSFT has been weak along with other software companies this week (although holding up much better than the rest of the group).  After failing to take out its prior highs, it has broken below its 50-DMA today.  Technical picture not great now.  https://t.co/H4p1RcpfIn https://t.co/ooEt09SpDX",1171420443313655808,
Mega-cap Tech like Microsoft and FAANG stocks have been the biggest contributors to the S&amp;P 500's performance in 2019. Check out what other stocks and industries have driven the S&amp;P 500's performance YTD and over the past year here: https://t.co/U2v03VLqP2 https://t.co/1Mjp0K53oG,1166740802195918849,
Microsoft $MSFT reports tonight.  The stock has gained on 17 of its last 23 quarterly earnings reaction days.,1151886864900599808,
"There are 6 Dow stocks that have traded in near-perfect uptrend channels all year -- AmEx $AXP, McDonald's $MCD, Microsoft $MSFT, Procter $PG, Travelers $TRV, and Visa $V.  (Snapshot from our Chart Scanner tool: https://t.co/e8LECQTizl https://t.co/rUOSe2y65X",1146049279594811402,
Heard on the Street: Microsoft’s business diversity proves an advantage in pandemic-driven slump https://t.co/hUElSQg8H6,1255937484065775616,
"RT @djtgallagher: Microsoft -&gt; S&amp;P 500's most valued company is now a complex stew of WFH tech that's winning - despite ""sales dynamics."" A…",1255856571902382082,
RT @jmackin2: Streetwise: Microsoft is almost as big as FTSE 100. Nasdaq's value passed MSCI World ex-USA. US top 5 stocks bigger than five…,1252549930184392705,
Heard on the Street: Microsoft uses both intimidation and imitation against Zoom https://t.co/8R24awIr5H,1249725311287246848,
"Apple’s market cap closed below $1 trillion, leaving its longtime rival Microsoft as the only U.S. company left in the trillion-dollar club. https://t.co/fW0QUEvElt",1242431982799409152,
"Marriott International, Gilead Sciences, Microsoft, L Brands are some of the companies with shares expected to trade actively Thursday https://t.co/0WW00NLsk1",1232997179263983616,
"Investors have been flocking to cloud and software names, but Microsoft’s warning shows the coronavirus’s impact is wide. https://t.co/NpMzF9MIEL",1232881129235124224,
"RT @djtgallagher: Microsoft has benefited from investors flooding into software and cloud stocks, seeking a safe haven from coronavirus imp…",1232810795920084993,
"RT @AmrithRamkumar: Many nuggets in here from @GunjanJS, including that Apple, Microsoft, Alphabet and Amazon have accounted for 45% of the…",1229765729383092225,
"Stocks to watch: Microsoft, Mattel, Roku, Nvidia https://t.co/SSmBSq459r",1228286696174891008,
"The FTC ordered five big tech companies—Alphabet, Amazon, Apple, Facebook, Microsoft—to provide detailed information about their previous acquisitions of small companies https://t.co/JlkcMRqBms",1227372030753984515,
RT @djtgallagher: Google's new disclosures add both clarity and confusion to the cloud race. Comps with Amazon &amp; Microsoft aren't as straig…,1225052791443296257,
"Are there worrying parallels between the ascent of Facebook, Apple, Amazon, Microsoft and Alphabet and the ill-fated dot-com boom of 2000? Goldman Sachs Group says not yet. https://t.co/WHgWbrfOGS",1224416290204536833,
"Amazon, FedEx, Microsoft and Comcast are among the companies with shares to watch today https://t.co/luVuothz2f",1217419381854154752,
Apple and Microsoft Are Dazzling Investors. That Won’t Last. https://t.co/fmL2otS0Zr,1215675944356261890,
"Even as analysts have trimmed earnings expectations for giants like Microsoft, Apple and Amazon — the country’s three most valuable companies, investors are betting that the Covid-19 crisis accelerates the growing power of America’s corporate colossuses. https://t.co/vTNuW9oWwE",1255336532216614915,
"Investors are betting that the biggest companies, like Apple, Amazon and Microsoft, will do even better after the pandemic crisis. https://t.co/eb3wqMsLM9",1255190309245509633,
"The free Facebook Gaming mobile app is intended largely for creating and watching live gameplay, a fast-growing online sector where Facebook is battling Amazon’s Twitch, Google’s YouTube and Microsoft’s Mixer services.
https://t.co/6liFOw38yN",1252497309398634496,
"Bill Gates, the Microsoft co-founder turned philanthropist, has now become the star of an explosion of conspiracy theories about the coronavirus outbreak https://t.co/Wn8jWubA3l",1251829674537353217,
"The Defense Department said it would re-evaluate the awarding of a $10 billion contract to Microsoft after sustained protest from Amazon, which had contended that it lost the deal because of potential interference from President Trump https://t.co/fSAPeILMs8",1239092228464742400,
"“Microsoft will always be an important part of my life’s work and I will continue to be engaged with Satya and the technical leadership to help shape the vision and achieve the company’s ambitious goals,” Bill Gates wrote. https://t.co/dMmpa0S1ws",1239056001707507713,
"Bill Gates is stepping down from the board of Microsoft, the software giant he helped found more than four decades ago https://t.co/kmHpGfpaHU",1238893421529571328,
"“Microsoft will always be an important part of my life’s work and I will continue to be engaged with Satya and the technical leadership to help shape the vision and achieve the company’s ambitious goals,” Bill Gates wrote.  https://t.co/vinzI4WAdp",1238663410675564544,
Bill Gates said Friday that he would step down from the boards of Microsoft and Berkshire Hathaway to devote more of his time to philanthropy. https://t.co/WpENTJcayD,1238627420749606912,
"The D.O.D. said Thursday that it would re-evaluate the awarding of a $10 billion cloud computing contract to Microsoft after sustained protest from Amazon, which contended that it lost the deal because of potential interference from the president https://t.co/4U2bX1I7nr",1238484742691004416,
"The Defense Department said that it would re-evaluate the awarding of a $10 billion cloud computing contract to Microsoft after sustained protest from Amazon, which had contended that it lost the deal because of potential interference from President Trump https://t.co/pM0iSt3qB6",1238417041218043912,
"Companies like Apple, Microsoft and United Airlines are providing a real-time survey of what effect the coronavirus outbreak is having on consumer and business behavior. https://t.co/LHLS4i95Qe",1234171569573855232,
"Companies like Apple, Microsoft and United Airlines are providing a real-time survey of what effect the coronavirus outbreak is having on consumer and business behavior. https://t.co/LHLS4i95Qe",1234171569573855232,
"Companies like Apple, Microsoft and United Airlines are providing a real-time survey of what effect the coronavirus outbreak is having on consumer and business behavior. https://t.co/zylGU24hhH",1234033150659043329,
"Companies like Apple, Microsoft and United Airlines are providing a real-time survey of what effect the coronavirus outbreak is having on consumer and business behavior. https://t.co/00Mmf9Sqs4",1233889768368431106,
"Companies like Apple, Microsoft and United Airlines are providing a real-time survey of what effect the coronavirus outbreak is having on consumer and business behavior. https://t.co/Stxrd0HUhM",1233741721042849796,
"Bleak economic forecasts by businesses like Mastercard, Microsoft, Apple and United Airlines offer a reading on how the coronavirus is affecting consumer behavior and business sentiment — suggesting that investors are bracing for a lot more bad news. https://t.co/BNpNkMNhwm",1233641564943126528,
"Growth stocks lag: Long-Term Leaders $MSCI, Microsoft fall; Datadog on trend $MSFT $SPGI $DDOG Watch Stock Market Today here: https://t.co/RtFTSl344Z https://t.co/WgeJACr9sD",1255243597299044353,
"Tesla, Microsoft, Boeing, GE Earnings Due; Fed On Deck: Investing Action Plan https://t.co/4TJ130VrZS",1255173565441208320,
RT @MarketSmith: Four Stocks In Or Near Buy Zones Include Dow Jones Leaders Apple And Microsoft; Tesla Breaks Out https://t.co/oI0RTRB0es,1254825863536771072,
