"Stocks making the biggest moves midday: JCPenney, Hertz, Intel &amp; more https://t.co/AlO5iDOMdI",1253737764677472258,
"Stocks making the biggest moves in the premarket: American Express, Verizon, Intel, Tesla &amp; more https://t.co/G8s5isYjq0",1253653810775498752,
RT @CNBCFastMoney: Intel falling over 5% in the after-hours following the company’s earnings report. $INTC https://t.co/AtniTGW947,1253466698511941632,
"Intel drops on earnings, but two traders still see opportunity $INTC $SMH (via @TradingNation) https://t.co/5z9ezxbNOE",1253455298985066497,
Intel shares drop on low Q2 guidance. https://t.co/cVMAiLo9xP,1253417146295611392,
Intel dips after posting 23% revenue growth https://t.co/2c5xKtL0nL,1253414884735242242,
RT @CNBCFastMoney: Options traders bet chip stock Intel's earnings report could lead to a double digit surge $INTC https://t.co/s4ExBaEl8o,1253096195666436097,
"Benzinga's Bulls And Bears Of The Week: Ford, Gilead, Microsoft, Intel And More $F $GILD $MSFT $INTC $AMZN $CAT $TSLA $HL https://t.co/gvkNmM8zRl",1256923964846125057,
"Benzinga's Bulls And Bears Of The Week: Apple, Disney, Intel And More $AAPL $DIS $HOG $INTC $TSLA $WBA $JPM $LLY https://t.co/I7seGrSXJ7",1249079776741998592,
"On the latest That Makes Cents podcast, @SJisrael talked with @eMoneyAdvisor Head of Design @chadporche and @intellicents CEO Brad Arends about how technology is changing the way financial advisers give advice. 

https://t.co/vorhZcKjal",1243184179518595072,
"Intel, AMD And Marvel Screen The Best In This Analyst's Macro Stress Test For COVID-19 Impact $AMD $INTC $MRVL $MU https://t.co/wXsZBzyJQ0",1238906492473864193,
"Barron's Picks And Pans: COVID-19 Stocks, Intel, Tesla And More $AAPL $AMZN $GILD $INTC $TSLA https://t.co/WyBzVlbv0i",1234267198346137600,
"RT @shanthirex: $AMD gaining an upper hand vs rival Intel...

https://t.co/VqAUqbGbyN",1232715611714867200,
"Why AMD's Coronavirus Impact Could Be Worse Than Intel, Nvidia
$AMD $NVDA $INTC #coronavirus
https://t.co/0UPXhH4726",1230209603360690177,
"Good Morning Asia! Here was our most-read story from Monday.

AMD Could Replace Intel In Apple's Mac Devices: Unconfirmed Report $AMD $AAPL https://t.co/klu2SzhJu4",1227079024637292544,
"Barron's Picks And Pans: Intel, Johnson &amp; Johnson, T-Mobile And More $AAPL $AMD $AMZN $INTC $JNJ $TMUS https://t.co/9jtbfYXmbN",1223728350683975680,
3 Chip ETFs To Buy On Intel's Stellar Forecast $SMH $SOXL $FTXL https://t.co/i3jFhDm4cJ,1221523954806009856,
Intel Analysts Harp On Muted Second Half Outlook Following Stellar Quarter $AMD $INTC https://t.co/xXmGbEngfI,1221134000431030272,
3 Chip ETFs To Buy On Intel's Stellar Forecast $INTC $SMH $SOXL $FTXL https://t.co/0dqQChs6ae,1220704052004061184,
"Bulls And Bears Of The Week: Facebook, Intel, Netflix, Tesla And More $AMZN $BIIB $FB $TSLA $INTC $LULU $NFLX $WLL $ROKU $GE https://t.co/sU6NMSxBnn",1203690699150909442,
"Large Intel Option Trader Dumps $1.3M In Jan. 2021 Calls
$INTC 
https://t.co/wVfBKeoU2j",1199027162390650881,
RT @DugganSense: Analysts React To FCC Decision On Intelsat C-Band Spectrum Auction $I https://t.co/JFTLVMzh1M via @benzinga,1196904056758919169,
"Mark Cuban Talks Artificial Intelligence, Disney Vs. Netflix $DIS $NFLX $WMT https://t.co/MFOtapxIMM",1196187506359689216,
"Mark Cuban Talks Artificial Intelligence, Disney Vs. Netflix $DIS $NFLX $WMT https://t.co/BTvS6NnIr9",1195148157765730307,
"Intel Earnings:

EPS: $1.52 vs $1.27 Expected

Revenue: $20.21B vs $19.23B Expected

$INTC first move higher.",1220455372344963075,
"$INTC Earnings

EPS $1.06 vs. est $0.89 
Revs $16.51B vs. est $15.70B 

$AAPL also announced they're buying Intel's wireless chip unit for $1B.",1154485239894466563,
"Intel earnings:

EPS $0.89 vs. est $0.87
Revs $16.06B vs. est $16.02B

https://t.co/AxUdZvTIvb",1121511334837878784,
"Intel last four trading days: +10.78%, -18.08%, +19.52%, -11.85%. $INTC",1240001410491723782,
"Meanwhile, another sentiment survey from Investors Intelligence leans more distinctively bearish. This survey's reading on bullish sentiment is at its lowest level since January of last year: https://t.co/5i8ZsWeo7z https://t.co/gwaimjwrQ4",1235621517569949696,
"Marriot ($MAR): ""2020 guidance does not include any additional impact from the coronavirus""  So, it's just an intellectual exercise?",1232777445075537921,
"Every single Dow stock is down over the last week, with Apple $AAPL, Intel $INTC, and Microsoft $MSFT (three prior leaders) down the most at -7.5%+.  https://t.co/e8LECQTizl https://t.co/2vTkLO0Cpp",1232301528448425985,
"Rightfully a lot of discussion about how big 2019-nCov negative impacts to global growth will be, but our @BespokeIntel Consumer Pulse data shows a very positive backdrop for US consumers in January. Which narrative is tail and which is the dog? https://t.co/x0Lbx9g3s5",1224344666323202048,
